0,1,2,3,4,5,6,7,8,9
16.769772,3.235225,0.0,4.1899605,4.0519066,0.0,8.588089,0.0071858317,5.9634595,0.0
0.7024517,0.0,5.2142377,0.0,3.3400385,6.577176,0.76079524,0.0,1.6889188,0.0
2.8393476,0.2320132,3.5529606,0.0,8.097189,3.7455163,2.1291466,0.0,1.8292567,1.9369822
4.499101,0.0,1.4943424,2.42016,2.8125393,0.0,2.1177926,0.0,1.8077043,0.0
2.751739,0.5795402,3.3513777,0.53716576,3.568362,1.9292165,1.8750287,0.21571383,1.0155365,0.30655438
2.751739,0.5795402,3.3513777,0.53716576,3.568362,1.9292165,1.8750287,0.21571383,1.0155365,0.30655438
2.1961339,0.49579737,3.0288632,0.57791287,3.2526908,1.2388341,1.6620032,0.07319783,0.7330484,0.5033315
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
3.445521,0.0,2.141267,0.17353627,6.6222386,5.1074433,4.8176293,0.0,0.0,2.5246015
0.0,0.0,0.0,0.0,2.5095,0.0,0.0,0.0,4.994406,0.0
2.5075889,0.0,0.0,9.130981,2.7660546,3.9737968,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.505792,9.582174,6.0109544,4.3150644,10.351948,0.0,8.109941
2.7549753,0.4701179,3.4781635,0.75938684,3.5338392,1.8090976,2.056082,0.0,1.1806014,0.25157768
0.0,0.0,2.9561584,0.0,4.0272584,9.733928,0.0,2.672082,10.485727,0.0
4.4456964,0.0,10.605959,6.767345,5.8842235,5.5988812,0.0,9.03914,6.0583606,0.0
4.4456964,0.0,10.605959,6.767345,5.8842235,5.5988812,0.0,9.03914,6.0583606,0.0
2.5682874,0.2919984,3.0510547,0.64073634,3.4863896,1.8373913,1.9074229,0.083624035,1.0284525,0.25246507
2.3126173,0.0,3.80155,0.0,0.0,0.8503349,5.0921497,0.0,5.880811,0.0
2.6899996,0.31869435,3.2415657,0.6980906,3.604898,1.9170676,2.0695498,0.12109974,1.1293,0.361164
2.7600775,0.66969573,5.133105,4.788774,6.13626,0.0,6.5845923,0.072157905,1.9719198,0.65279615
2.8581226,0.19655639,3.309433,0.5295196,4.591278,2.8945568,1.9247876,0.8288921,1.7265993,0.69451374
2.3770523,1.9717575,5.8503942,0.0,0.0,0.44936436,3.8155184,0.0,2.574584,0.0
2.647522,0.17667702,2.9120648,0.6643787,4.797521,2.8899386,1.8546361,0.060673732,1.3320638,0.25194415
2.647522,0.17667702,2.9120648,0.6643787,4.797521,2.8899386,1.8546361,0.060673732,1.3320638,0.25194415
11.411596,0.0,0.0,5.468536,4.4534707,1.1349573,0.0,0.0,3.8912063,0.0
0.0,1.9982252,8.693848,0.0,2.773504,3.0210595,6.094797,3.4639072,0.0,6.8557277
0.0,0.037769254,4.3812733,0.0,1.1708539,5.440938,4.5286474,2.0876167,0.0,1.4796444
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.9943733,0.0,5.405193,0.0,4.495559,3.1090572,12.162604,7.0091567,12.546072,0.0
3.2507288,0.0,4.5718346,0.0,9.123821,4.1599956,1.6748406,2.7147048,3.3058548,1.9106749
3.4387472,0.17879081,0.0,0.0,1.50683,1.1909598,1.7072734,0.0,2.8620555,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.3027358,0.9110036,5.6610966,0.83754843,4.7549577,3.139109,1.5684688,0.0,2.7271771,0.0
4.4456964,0.0,10.605959,6.767345,5.8842235,5.5988812,0.0,9.03914,6.0583606,0.0
4.964707,9.912296,2.1969695,0.0,0.0,0.0,3.2649267,0.0,3.3278959,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
3.8482804,0.0,8.161641,7.8927927,4.853104,0.0,0.0,7.731582,0.0,0.0
0.0,0.0,3.709071,0.0,2.528915,4.269254,0.0,1.383449,0.0,7.8928785
2.7755415,0.4892751,3.6926196,0.7782826,3.8877769,2.0760622,2.0743499,0.012034226,1.2803878,0.3449155
1.2059194,0.0,5.546508,0.0,9.477974,7.1293488,8.396921,0.0,12.680028,0.0
1.0167654,0.0851814,4.5716853,0.0,1.0801477,1.8688252,1.0692556,0.64091146,0.0,1.7995617
10.076642,2.6099923,0.0,7.1360774,2.3893626,0.0,13.716021,0.0,13.398769,0.0
3.3856368,0.0,0.0,0.0,0.0,0.7027244,1.1634336,0.0,0.0,0.0
7.9749537,0.0,2.9647455,6.112334,6.372345,1.4498165,2.0274434,3.8099048,14.870434,0.0
9.389473,0.0,0.0,4.144795,0.0,3.6265526,4.145442,0.0,2.876916,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
1.8527399,0.0,0.0,0.0,0.96726555,0.0,0.0,0.0,4.3065443,0.0
12.221785,0.0,4.35557,10.434678,13.523041,1.2173795,1.7488213,0.0,13.870215,0.0
12.344636,0.0,5.5466485,0.0,10.004725,6.538083,5.3922977,4.29788,6.426884,0.0
2.4093964,0.65019363,8.030314,1.0039228,5.3043,1.5952641,2.009501,0.7803618,1.1805848,0.42047668
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
1.1349015,0.0,2.7809398,1.2236372,3.5080154,0.0,0.7149813,0.68322825,0.0,1.9572662
7.030998,0.0,2.4354448,2.6873686,6.4629326,1.1684787,1.3455731,0.57481384,1.6695521,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
3.9260483,0.0,6.3733425,9.403024,4.1623373,1.6183878,0.0,1.5802418,16.392284,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,0.0,3.5982335,0.0,0.0,0.0,2.5560756,0.0,0.36370677,0.0
6.86251,7.797803,2.4215279,0.0,0.0,0.0,3.1224222,0.0,0.8963698,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
9.937571,0.0,8.652307,3.676443,7.285557,8.336169,0.9003079,9.061761,15.229785,0.0
0.0,0.0,0.0,0.0,7.3834705,3.4716718,3.1035943,10.359145,0.0,6.848603
11.875027,0.0,0.0,4.508373,5.074988,5.059887,0.0,0.0,3.090917,0.0
0.0,0.0,0.0,14.370122,2.150363,6.6721773,5.7829275,2.4073882,0.0,3.42912
2.2927816,0.4386772,2.9472544,0.50463897,3.2010899,1.5275997,1.9695569,0.22456858,0.773791,0.45095086
0.70982325,0.0,1.1165053,0.0,7.585916,5.696817,0.6186719,2.5715175,0.67324173,1.8902588
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
4.118451,0.0,0.0,4.767463,4.2652807,0.0,2.3793938,0.0,0.0,0.6195979
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.5540617,0.0,3.8261094,10.866083,1.1296232,2.0281098,0.0,0.0,0.0,0.0
2.782174,0.48900285,3.6153002,0.6749463,3.807458,1.9128338,2.1130073,0.034475926,1.1971701,0.31180766
2.9672296,0.0,0.0,0.0,2.0358102,1.9704996,0.2655536,0.0,0.0,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,1.7195797,4.8234224,0.0,3.114676,0.0,4.4205976,0.0,1.3716203,0.0
2.2322545,10.260338,1.232039,0.0,0.0,1.6668376,4.1919346,0.0,1.8233418,1.6501901
3.3856368,0.0,0.0,0.0,0.0,0.7027244,1.1634336,0.0,0.0,0.0
1.1363465,0.0,0.0,7.0112166,3.0712955,2.685706,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.422189,4.9149394,5.8223977,9.472633,10.4719305,0.0,4.3327055
0.0,0.0,0.0,11.1849375,3.8835578,5.426721,6.5241385,5.8383694,0.0,0.4490258
2.782174,0.48900285,3.6153002,0.6749463,3.807458,1.9128338,2.1130073,0.034475926,1.1971701,0.31180766
0.33656347,0.0,4.936379,0.0,1.6432822,1.6289097,0.0,0.0,0.9252772,0.94048655
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
9.068986,0.0,0.0,8.650083,4.553574,5.140115,0.0,0.0,4.732305,0.0
2.1381912,0.0,0.33002913,0.0,3.3397386,1.4745821,3.6969914,0.95249486,0.0,5.8988514
2.7122126,8.356433,4.466956,0.0,0.0,0.026265701,0.0,0.0,1.130609,3.6805632
0.0,0.0,0.0,8.465122,2.055804,0.0,7.2183204,4.549126,0.0,7.4499373
2.3770523,1.9717575,5.8503942,0.0,0.0,0.44936436,3.8155184,0.0,2.574584,0.0
0.0,0.0,0.0,0.0,2.1540496,1.7776148,0.0,0.0,5.286454,0.0
2.2974694,0.0,0.0,0.0,7.6801796,4.800923,0.29034206,1.1517123,1.2770313,1.7615905
2.6610522,0.58666456,3.44497,0.7357098,3.4350815,1.8770308,1.9189004,0.0,1.275153,0.24892285
4.359553,0.0,0.0,1.0719279,2.385371,0.59210753,3.2720714,0.157574,0.0,0.0
0.7168641,0.058293883,4.387991,0.0,2.656201,2.0851367,0.9777422,0.6309624,0.1858598,1.4449427
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
4.1436825,0.0,0.028267585,9.269073,8.979179,8.908721,0.1272778,0.0,0.0,0.0
2.8073738,0.39867365,3.656173,0.77394366,3.9086502,1.9313309,2.1416597,0.101325825,1.2347909,0.2775594
0.5299067,0.21989892,1.1392503,2.9950507,1.4737965,0.05553431,2.0768735,0.0,0.11486118,2.2043288
0.9241705,0.0,0.026020952,7.1571774,6.581404,0.0,2.7009141,1.8161854,0.0,10.819664
2.7230887,0.43647,3.420751,0.56878465,3.6418672,1.8545378,2.0040247,0.05286251,1.1686808,0.34081104
3.6966865,2.7148871,6.713207,1.9999359,8.639265,1.3865339,7.5238347,0.0,6.952079,0.0
0.088988945,0.0,0.0,9.888398,0.0,3.8332381,8.109134,2.2580478,0.0,2.4012895
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.5306494,0.48496607,3.3420916,0.6439234,3.7099376,1.7474569,2.268945,0.080865055,1.1188456,0.27662292
0.5009758,0.0,0.0,8.484088,10.027402,4.697576,3.2931426,2.9169316,0.0,11.201487
2.5793612,0.32847285,3.2829201,0.47983295,3.4855134,1.8767831,2.0413902,0.17891443,1.0463315,0.42807922
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
6.8485255,0.0,5.2297974,0.650721,5.7411075,3.1938899,0.0,0.0,2.3746758,0.0
4.7754707,0.0,4.139037,0.14579308,4.1995516,0.4711145,0.0,0.0,2.1231623,0.0
13.908949,10.54681,0.0,9.205424,3.4659052,0.0,9.218655,0.0,7.3438816,0.0
2.6819065,0.463093,3.524567,0.6452644,3.6660018,1.8189199,2.00888,0.106332675,1.2421027,0.37175497
2.4062364,0.4311209,3.0790415,1.2135919,3.0858288,0.0027107075,1.2463545,0.0,0.0,0.8029361
2.7755415,0.4892751,3.6926196,0.7782826,3.8877769,2.0760622,2.0743499,0.012034226,1.2803878,0.3449155
0.0,0.0,0.0,8.1280365,2.268299,8.423018,8.879986,7.008789,0.0,9.406924
0.0,0.0,2.360773,0.0,1.5055727,0.0,0.48837933,2.9767594,0.0,0.0
0.0,0.0,0.0,8.989284,2.1599784,2.2007997,5.525424,9.301769,0.0,3.388189
0.0,0.0,0.0,3.8924618,3.1725936,4.0068254,7.8464065,11.0627775,0.0,5.6054807
0.0,0.0,0.0,0.0,2.5095,0.0,0.0,0.0,4.994406,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
1.6830314,0.65259606,5.509574,0.0,0.0,2.108167,5.5025115,0.0,7.3067493,0.0
2.8250635,0.41248053,3.5058153,0.6754078,3.8741035,1.9985851,2.0932605,0.059019644,1.1813611,0.33255208
0.0,0.0,0.0,2.505792,9.582174,6.0109544,4.3150644,10.351948,0.0,8.109941
1.9223182,0.58525103,2.8987057,0.25822538,2.7449148,1.3288487,1.8322304,0.32900983,0.93557996,0.33080485
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
7.944674,0.52749765,4.534179,1.7084452,4.950423,2.115574,0.0,0.0,2.8526156,0.0
5.914642,0.0,9.787197,0.0,4.1129217,10.028977,0.98257184,8.667043,9.161951,0.0
1.9223182,0.58525103,2.8987057,0.25822538,2.7449148,1.3288487,1.8322304,0.32900983,0.93557996,0.33080485
0.6376015,0.0,1.1015252,0.0,7.6512814,5.7234178,0.66291034,2.5568385,0.6258131,1.9685236
11.411596,0.0,0.0,5.468536,4.4534707,1.1349573,0.0,0.0,3.8912063,0.0
4.1183014,0.0,1.6204735,11.27086,2.1705456,0.9923971,0.0,0.0,0.0,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.2927816,0.4386772,2.9472544,0.50463897,3.2010899,1.5275997,1.9695569,0.22456858,0.773791,0.45095086
2.4927862,0.5837974,3.1656234,0.6518634,3.4643044,1.7328346,2.219965,0.030129,1.0899637,0.39983562
0.0,3.3454723,10.200359,0.0,4.424762,4.415823,8.890101,3.959365,5.7138414,5.391195
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,0.0,0.0,11.1849375,3.8835578,5.426721,6.5241385,5.8383694,0.0,0.4490258
0.0,0.0,0.0,0.0,2.2094247,1.89346,6.069306,0.0,0.0,2.377867
2.4025047,1.8753129,5.7384496,0.0,0.0,0.48076403,3.763911,0.0,2.4662566,0.0
6.6702976,0.0,1.332531,1.1854843,4.2127657,1.37683,3.2586462,0.79200697,2.6026592,0.0
1.1282799,0.0,4.756844,0.0,0.9596839,1.2356138,0.0,0.0,0.0,1.7026646
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,0.0,1.1087842,0.0,3.390595,6.278257,1.8175129,0.7514398,0.0,7.326058
8.417936,0.0,4.754951,1.6228677,10.21826,3.5541122,0.0,0.0,6.1402545,0.0
2.509319,0.0,0.0,0.0,2.2406397,0.0,0.0,0.0,2.2629128,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.7549753,0.4701179,3.4781635,0.75938684,3.5338392,1.8090976,2.056082,0.0,1.1806014,0.25157768
8.306862,0.0,12.091059,6.571347,6.473201,8.846696,0.0,6.948593,3.4078732,0.8011278
10.71478,0.0,0.0,6.1377664,6.1574497,3.4729035,0.0,0.0,3.4429698,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
7.3930116,0.43882158,2.9078054,2.0532312,3.8732197,2.1543667,1.3476485,0.0,0.0,3.6416917
3.5738876,0.0,3.532445,10.544885,2.8789432,3.5032592,0.0,0.0,0.0,0.0
0.0,0.0,5.3752174,0.0,8.278256,8.900529,0.0,0.0,6.445977,0.0
9.629367,0.0,3.2196603,14.945473,13.464481,3.6948092,4.312458,10.66099,15.938491,0.0
7.030998,0.0,2.4354448,2.6873686,6.4629326,1.1684787,1.3455731,0.57481384,1.6695521,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,0.0,3.9726217,2.7396417,0.7401131,1.3091159,0.0,0.0,0.0,0.0
8.416776,0.0,3.1956637,15.409994,13.135507,4.0285425,3.66648,8.182826,16.046095,0.0
9.25011,0.0,0.0,8.665401,4.35055,2.075143,0.0,0.0,3.459464,0.0
13.147252,0.0,2.1825068,7.301621,13.159898,6.568073,4.2209697,7.7628593,15.655392,0.0
1.1349015,0.0,2.7809398,1.2236372,3.5080154,0.0,0.7149813,0.68322825,0.0,1.9572662
3.5738876,0.0,3.532445,10.544885,2.8789432,3.5032592,0.0,0.0,0.0,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
0.0,0.0,0.0,2.422189,4.9149394,5.8223977,9.472633,10.4719305,0.0,4.3327055
9.165601,0.0,0.0,7.403892,5.960417,5.742213,0.0,0.0,4.426735,0.0
0.0,0.0,11.566596,0.0,2.9201605,7.5385995,2.456087,9.9816265,7.50899,1.5025567
1.7673587,0.42053637,3.9072196,1.2094939,5.104523,3.0666232,3.8599796,0.72770023,1.601472,1.8368628
5.585426,0.0,1.0559801,2.3698287,9.340796,2.2512612,3.9580724,1.6789296,2.4507074,1.4992652
0.0,0.0,0.0,2.3140092,6.0544453,1.8144063,2.537318,10.576757,0.0,7.629455
11.411596,0.0,0.0,5.468536,4.4534707,1.1349573,0.0,0.0,3.8912063,0.0
0.0,0.0,0.0,10.383692,9.47508,6.445754,0.93477535,5.5347257,0.0,4.2308083
0.0,0.0,0.0,7.0067215,8.167435,0.0,7.1479445,7.1516004,0.0,5.9908185
2.5665233,0.0,4.6238813,0.15638675,1.8488086,2.0988622,0.0,0.0,1.00411,0.3653392
0.045692906,0.0,4.593223,3.3404956,0.0,1.8722322,0.0,0.0,0.0,0.0
1.2286023,0.0,4.112893,0.95234084,2.9948883,4.1359444,0.0,0.31303418,0.0,0.0
0.0,0.0,3.4489424,0.0,4.0439577,4.9875546,0.0,1.0997369,0.0,7.730442
2.9903057,1.6489749,5.523931,0.91394734,4.5352583,0.67626196,0.61834955,0.0,0.0,2.8679123
0.0,0.0,0.0,13.4179,7.101265,0.0,0.045962214,5.304706,0.0,4.5296307
2.7012422,0.50174683,3.3810272,0.67784077,3.757124,1.7792623,2.225052,0.13076964,1.0438597,0.33646792
2.8471985,3.1774795,6.2459,0.0,1.3141729,1.8942987,6.119945,0.0,10.799277,0.0
10.38733,0.0,0.0,8.073283,4.834008,1.877859,0.49813908,0.0,1.9817071,0.0
4.8387685,0.0,0.0,6.577574,7.512746,1.7526026,4.9538674,0.5564828,0.08410304,4.178265
10.962433,0.0,3.415267,1.1786505,8.550793,3.664831,0.0,0.0,8.397725,0.0
9.343989,0.0,6.655663,0.0,10.747511,6.1088333,4.740996,3.8837287,3.060225,1.5274432
0.0,0.0,0.0,2.422189,4.9149394,5.8223977,9.472633,10.4719305,0.0,4.3327055
3.2175376,0.0,5.121245,1.215592,3.0690734,1.9626325,4.293125,0.0,5.3275213,0.0
2.2960904,0.43758684,3.1783004,0.5237517,3.4772964,1.5611262,1.9530953,0.11437463,0.9125696,0.37747818
0.045692906,0.0,4.593223,3.3404956,0.0,1.8722322,0.0,0.0,0.0,0.0
2.1898885,0.60088736,2.9490688,0.48932987,3.0612116,1.2451768,1.8436422,0.19973035,0.94889873,0.25744304
2.758843,0.3489821,3.339848,0.63686925,3.5635285,1.882978,2.0075488,0.05120176,1.1061019,0.1829933
4.08898,0.0,3.31175,12.080255,7.4317336,0.0,0.0,0.0,0.0,0.0
2.3770523,1.9717575,5.8503942,0.0,0.0,0.44936436,3.8155184,0.0,2.574584,0.0
2.9943733,0.0,5.405193,0.0,4.495559,3.1090572,12.162604,7.0091567,12.546072,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.2804673,0.16485842,2.8835506,0.40401492,3.0762563,1.5787474,1.8239206,0.32501417,0.82878536,0.38299072
3.6912446,0.0,2.2709494,0.0,5.785165,0.0,9.032065,3.4734406,3.856452,0.0
3.6795993,0.43926597,3.4544961,1.5367491,5.3700066,2.6935265,2.5211124,0.22639033,0.9187627,0.9248442
1.1282799,0.0,4.756844,0.0,0.9596839,1.2356138,0.0,0.0,0.0,1.7026646
0.0,0.0,0.0,0.0,3.519807,0.0,0.0,0.0,7.108417,0.0
2.989164,0.2932642,3.9724512,0.76449025,3.8787577,2.3424063,1.6676437,0.12085419,1.2411256,0.16579637
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
10.38733,0.0,0.0,8.073283,4.834008,1.877859,0.49813908,0.0,1.9817071,0.0
2.794005,0.30985978,3.4001133,0.6216082,3.6900153,1.8954412,2.1293995,0.13474837,1.1536177,0.30757287
2.8069959,0.40419763,3.5113604,0.71701664,3.8659143,2.0521672,2.148804,0.09880413,1.2365744,0.35120055
0.0,0.0,0.0,0.0,3.519807,0.0,0.0,0.0,7.108417,0.0
0.0,0.0,2.9561584,0.0,4.0272584,9.733928,0.0,2.672082,10.485727,0.0
2.5936599,0.0,4.842684,0.49068573,2.2501705,0.0,3.1551273,0.0,0.0,0.57048345
0.0,0.0,2.953673,0.0,4.689331,4.985987,0.0,2.2033074,0.0,7.979972
2.3126173,0.0,3.80155,0.0,0.0,0.8503349,5.0921497,0.0,5.880811,0.0
0.0,0.0,3.256644,0.0,0.0,1.1175807,8.855483,7.4437904,4.1408563,0.0
2.3973255,0.3936175,3.0289547,0.35354063,3.1555169,1.5043215,1.8805758,0.14829028,0.88042694,0.30990645
9.629367,0.0,3.2196603,14.945473,13.464481,3.6948092,4.312458,10.66099,15.938491,0.0
7.6265454,9.907231,0.0,3.1268537,1.5200578,0.0,12.469164,0.0,15.118789,0.0
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
2.921206,0.47674432,3.6792727,0.7439252,3.9665456,2.029121,2.14359,0.052008186,1.254817,0.30707806
3.9720132,0.0,4.5186353,0.0,2.567921,5.052651,1.5963905,1.8112432,3.854632,0.0
0.0,0.0,0.0,0.0,0.8129165,0.0,0.0,0.0,4.5032077,0.0
11.411596,0.0,0.0,5.468536,4.4534707,1.1349573,0.0,0.0,3.8912063,0.0
2.5850809,0.0,4.7011666,0.0,3.852116,3.28965,0.6342044,0.7771063,0.0,3.2419407
2.4765086,0.4288656,3.2396092,0.56484,3.389525,1.5394872,2.0117085,0.13248286,0.81833774,0.34424648
0.0,0.0,0.0,8.200896,5.3878384,6.198859,9.032323,9.687129,0.0,5.573416
1.1363465,0.0,0.0,7.0112166,3.0712955,2.685706,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.9376266,13.011185,10.877097,6.330491,8.274543,0.0,8.52813
5.6932006,0.0,4.2278357,5.669102,7.922608,0.0,2.5999415,4.1122856,16.255358,0.0
5.9611216,0.0,2.5556066,3.9595807,4.335758,1.6299797,0.0,0.0,15.822774,0.0
3.6182232,1.6529844,1.6811289,0.14439282,3.0604753,0.0,4.4895954,0.71941066,1.8037301,0.0
2.4915473,0.66798955,3.0520575,0.30844223,3.2829473,1.8822981,2.0524426,0.008455824,1.1617024,0.3511223
2.7386677,0.45445463,3.4644701,0.75299466,3.5348737,1.8093038,2.0803926,0.0,1.1799979,0.24758488
2.29104,0.30306134,4.5290756,0.0,3.510381,2.5145683,2.297287,0.12622413,1.5064695,0.47552815
12.939415,0.0,0.030672982,16.241781,10.806617,2.8462462,5.0363626,8.485836,14.77078,0.0
0.0,0.0,0.0,10.1929655,7.3221316,6.341374,5.169023,6.5250134,0.0,2.984605
0.0,0.0,0.0,11.117779,4.7866006,6.3846555,8.198105,7.0438614,0.0,2.5209038
1.0649498,0.0,3.186376,0.8298284,4.34585,1.5064653,1.4088702,0.7366313,0.0,1.5304021
1.5205121,0.0,0.0,0.0,4.5135446,1.7914758,0.035558395,1.1091557,0.0,6.329441
6.643928,0.0,17.638046,5.9690094,6.7337823,5.7340393,0.0,2.6151197,9.6368,0.0
2.9039617,0.46153936,3.6650252,0.73707473,3.9673407,2.0278528,2.1665154,0.0534359,1.2547963,0.30363554
